,Trade_Date,day_of_week,RSI,Chaikin,Adj_Close
2014-04-11,2014-04-11,Friday,47.49566997502791,-22009420.227445602,34.157974
2014-04-25,2014-04-25,Friday,52.50527352487837,7342757.719528198,34.767784
2014-05-02,2014-05-02,Friday,48.22395671240263,-19906084.70304966,34.57613
2014-05-09,2014-05-09,Friday,47.840810857561024,-4393066.359587669,34.445446
2014-05-16,2014-05-16,Friday,52.41401717753394,8545008.112252235,34.942871
2014-05-23,2014-05-23,Friday,54.712865459824336,17816112.013887405,35.197273
2014-05-30,2014-05-30,Friday,62.64868751311459,33372236.03091526,35.916676
2014-06-06,2014-06-06,Friday,64.75069656586727,32094062.29111767,36.390423
2014-06-13,2014-06-13,Friday,59.09286356627861,16792916.42788887,36.171101
2014-06-20,2014-06-20,Friday,62.14873668216716,28786922.635575294,36.56588
2014-06-27,2014-06-27,Friday,64.09413207177744,50641988.3069973,37.065941
2014-07-11,2014-07-11,Friday,59.35886847682937,22537383.548353195,36.92556
2014-07-18,2014-07-18,Friday,79.18261152709314,24593350.85619831,39.206558
2014-07-25,2014-07-25,Friday,71.47508560244661,-5154938.297952652,39.039867
2014-08-01,2014-08-01,Friday,46.853322884584536,-27145222.35798073,37.601093
2014-08-08,2014-08-08,Friday,51.18676620804704,2943363.1790475845,37.89938
2014-08-15,2014-08-15,Friday,67.28395864122321,25889286.76164341,39.294285
2014-08-22,2014-08-22,Friday,67.81755618658342,30501647.464276314,39.857513
2014-08-29,2014-08-29,Friday,68.24262984696992,14447485.713754654,40.104687
2014-09-05,2014-09-05,Friday,69.0350200876019,37737101.23324299,40.528423
2014-09-12,2014-09-12,Friday,70.55873715977384,43123948.00163174,41.225822
2014-09-19,2014-09-19,Friday,71.11589700911513,81575379.0109458,41.949707
2014-09-26,2014-09-26,Friday,54.20674487604824,46582700.010177135,40.969814
2014-10-03,2014-10-03,Friday,50.98915959822632,15630087.424989223,40.687325
2014-10-10,2014-10-10,Friday,36.960835663025435,-15097483.888761997,38.86879
2014-10-17,2014-10-17,Friday,39.260331051073024,-3336867.590157032,38.515682
2014-10-24,2014-10-24,Friday,57.02936443077123,18786998.698471546,40.722633
2014-10-31,2014-10-31,Friday,60.08404116333354,37325812.178183556,41.446514
2014-11-07,2014-11-07,Friday,68.54489985302767,50841647.703775406,42.973721
2014-11-14,2014-11-14,Friday,72.09061543887802,37979002.96464443,43.768223
2014-11-21,2014-11-21,Friday,55.20772559625312,7441499.032027721,42.622925
2014-11-28,2014-11-28,Friday,53.55716061564609,-13233449.8759408,42.47192
2014-12-05,2014-12-05,Friday,55.94834498088791,-6738432.910961151,43.013794
2014-12-12,2014-12-12,Friday,43.735407350256104,-20716495.9152956,41.707924
2014-12-19,2014-12-19,Friday,52.5154357731191,-9758905.369487286,42.33865
2014-12-26,2014-12-26,Friday,52.898690964449,-4645867.109688759,42.534096
2015-01-02,2015-01-02,Friday,45.223044082336386,-23279816.718980312,41.539135
2015-01-09,2015-01-09,Friday,50.38423050998969,-21414680.174848557,41.921124
2015-01-16,2015-01-16,Friday,45.833789605567,-21925683.418509483,41.077198
2015-01-23,2015-01-23,Friday,52.947760652255724,23160786.706132412,41.912235
2015-01-30,2015-01-30,Friday,27.826258607411802,-10118182.544805527,35.889252
2015-02-06,2015-02-06,Friday,39.657332628737635,13149018.227226257,37.674816
2015-02-13,2015-02-13,Friday,49.72508819998422,29290572.33343506,38.971809
2015-02-20,2015-02-20,Friday,51.91975093973944,41211574.02518177,39.240215
2015-02-27,2015-02-27,Friday,51.11727542358936,31211057.48619747,39.231266
2015-03-06,2015-03-06,Friday,37.95344205423841,3194034.4460692406,37.898209
2015-03-13,2015-03-13,Friday,35.35576161515894,-19295810.148872852,37.021439
2015-03-20,2015-03-20,Friday,51.10219313797793,25496870.077231407,38.363438
2015-03-27,2015-03-27,Friday,36.09633767228241,-17341446.78864813,36.654621
2015-04-10,2015-04-10,Friday,48.48702762339784,745338.6594791412,37.325626
2015-04-17,2015-04-17,Friday,47.114458824749434,17489003.67096567,37.236156
2015-04-24,2015-04-24,Friday,80.03433841231569,59867082.977871895,42.827839
2015-05-01,2015-05-01,Friday,77.89858126188659,62413226.29291105,43.534634
2015-05-08,2015-05-08,Friday,64.42663454119217,-7447133.70696497,42.720482
2015-05-15,2015-05-15,Friday,64.21880718598459,-12883242.165955544,43.212543
2015-05-22,2015-05-22,Friday,54.67587761816557,-3083123.2142801285,42.2327
2015-05-29,2015-05-29,Friday,52.59267297620618,-5446152.649780273,42.196693
2015-06-05,2015-06-05,Friday,46.066381086131805,-25925834.633445263,41.548328
2015-06-12,2015-06-12,Friday,45.85149030036108,-21865065.40783453,41.395256
2015-06-19,2015-06-19,Friday,48.16876958097013,-802500.8825044632,41.512318
2015-06-26,2015-06-26,Friday,41.1390439689982,-36469101.67044926,40.755909
2015-07-10,2015-07-10,Friday,41.008947371759625,-34890813.020401955,40.170593
2015-07-17,2015-07-17,Friday,62.948736145320595,6080312.766953945,41.980579
2015-07-24,2015-07-24,Friday,51.540396169685145,16496242.65302515,41.36824
2015-07-31,2015-07-31,Friday,57.1763060615501,5084079.375759602,42.052616
2015-08-07,2015-08-07,Friday,54.481236541798694,-408118.97410440445,42.088631
2015-08-14,2015-08-14,Friday,55.27056598622049,16171920.243382454,42.322754
2015-08-21,2015-08-21,Friday,31.212983532168682,-21180727.54689026,39.039612
2015-08-28,2015-08-28,Friday,44.82133046505018,7467770.310470581,39.81913
2015-09-04,2015-09-04,Friday,41.865879410052706,7684421.52816534,38.622654
2015-09-11,2015-09-11,Friday,46.80558532939751,7668584.47705698,39.411232
2015-09-18,2015-09-18,Friday,46.92973055616422,-4933310.068584919,39.411232
2015-09-25,2015-09-25,Friday,49.56393504985343,100944.18658256531,39.82819
2015-10-02,2015-10-02,Friday,60.34739675119257,31975610.77673483,41.305664
2015-10-09,2015-10-09,Friday,65.9616639725484,40590069.05360031,42.701553
2015-10-16,2015-10-16,Friday,66.66702804062746,35686779.83199024,43.064114
2015-10-23,2015-10-23,Friday,81.97819964829556,11638638.480679035,47.922543
2015-10-30,2015-10-30,Friday,70.30558078215022,1573635.1946382523,47.714066
2015-11-06,2015-11-06,Friday,76.49815789938705,17326063.384465694,49.780708
2015-11-13,2015-11-13,Friday,59.45775959310997,-18275886.033029556,47.895351
2015-11-20,2015-11-20,Friday,66.03691703955934,553941.0481476784,49.4501
2015-11-27,2015-11-27,Friday,62.332910129121075,4369385.048061371,49.212845
2015-12-04,2015-12-04,Friday,67.61514342844333,-4259890.272696495,51.01965
2015-12-11,2015-12-11,Friday,51.69635012190494,-7173912.854949951,49.331478
2015-12-18,2015-12-18,Friday,49.28387389505082,-29607594.664479256,49.395348
2016-01-08,2016-01-08,Friday,36.93460426711525,-16514259.438165665,47.752792
2016-01-15,2016-01-15,Friday,36.47401377331866,-18422721.256172657,46.530006
2016-01-22,2016-01-22,Friday,46.074967459018495,-4614031.387089729,47.71629
2016-01-29,2016-01-29,Friday,59.09992239672993,32902736.661210537,50.271385
2016-02-05,2016-02-05,Friday,39.58196362605857,-4027770.005965233,45.772602
2016-02-12,2016-02-12,Friday,43.62527216477183,10662710.90897274,46.082863
2016-02-19,2016-02-19,Friday,51.36822868680701,21165887.56253004,47.626919
2016-02-26,2016-02-26,Friday,48.52468420447385,12559077.725792885,47.148991
2016-03-04,2016-03-04,Friday,51.31967563932015,19887461.307641983,47.819916
2016-03-11,2016-03-11,Friday,55.631092290017406,31555779.355489254,48.775776
2016-03-18,2016-03-18,Friday,55.13890091589586,18693074.175670624,49.161785
2016-04-01,2016-04-01,Friday,63.74704501043203,13369664.178489208,51.073486
2016-04-08,2016-04-08,Friday,53.70189465200668,4079864.2461767197,50.016533
2016-04-15,2016-04-15,Friday,61.489816423709144,8970688.010489464,51.147007
2016-04-22,2016-04-22,Friday,35.19532428579972,10405533.340380669,47.590149
2016-04-29,2016-04-29,Friday,29.338464607759228,3013959.5164370537,45.834702
2016-05-06,2016-05-06,Friday,36.9212708588548,11651695.698723793,46.31263
2016-05-13,2016-05-13,Friday,43.87925329956384,-1237780.179265976,46.9468
2016-05-20,2016-05-20,Friday,45.05206397574017,-5604280.209300995,46.849419
2016-05-27,2016-05-27,Friday,56.14621116521329,12158478.655970097,48.422794
2016-06-03,2016-06-03,Friday,50.69920732110196,31905737.211452484,47.932266
2016-06-10,2016-06-10,Friday,47.71139036629972,-4489982.977125168,47.645359
2016-06-17,2016-06-17,Friday,41.00274292693911,1155211.5883898735,46.39592
2016-06-24,2016-06-24,Friday,42.07191862282784,-27117905.399212837,46.118271
2016-07-01,2016-07-01,Friday,51.92620409959928,-1995681.1531004906,47.349194
2016-07-08,2016-07-08,Friday,58.58287995617989,22315616.76705122,48.404278
2016-07-15,2016-07-15,Friday,65.4983398931007,15001072.480803013,49.700005
2016-07-22,2016-07-22,Friday,72.81682312853523,-25338320.895400047,52.356224
2016-07-29,2016-07-29,Friday,70.24380269322634,152856.28299093246,52.458019
2016-08-05,2016-08-05,Friday,75.48202848705938,23394860.80790758,53.642681
2016-08-12,2016-08-12,Friday,70.26593560286183,17843381.24239111,53.624176
2016-08-19,2016-08-19,Friday,68.07114428399865,14751778.817110538,53.660374
2016-08-26,2016-08-26,Friday,69.61845751302488,11306143.917406559,54.042213
2016-09-02,2016-09-02,Friday,60.36910602658296,-2243789.0116653442,53.706947
2016-09-09,2016-09-09,Friday,38.00578289655341,-11032838.082957268,52.347282
2016-09-16,2016-09-16,Friday,52.54021947270536,12986620.886004448,53.315804
2016-09-23,2016-09-23,Friday,53.23860348016992,2562866.304283142,53.48344
2016-09-30,2016-09-30,Friday,53.1964882078444,6965379.525650978,53.641758
2016-10-07,2016-10-07,Friday,55.049261574450234,12140214.347333431,53.828014
2016-10-14,2016-10-14,Friday,50.76143958719357,7694003.809018612,53.474133
2016-10-21,2016-10-21,Friday,67.41396606807781,-8264399.277090073,55.560192
2016-10-28,2016-10-28,Friday,61.686327737490934,-19707705.97093916,55.75576
2016-11-04,2016-11-04,Friday,49.81938655206171,-32838763.537889004,54.67548
2016-11-11,2016-11-11,Friday,49.954613412981345,3863502.698448181,54.964176
2016-11-18,2016-11-18,Friday,59.21128069185385,13184340.666616917,56.582466
2016-11-25,2016-11-25,Friday,58.10478116566832,8725606.403300285,56.751225
2016-12-02,2016-12-02,Friday,47.67562541996367,-12645829.515529156,55.551125
2016-12-09,2016-12-09,Friday,62.25956645887888,8381876.065597057,58.101334
2016-12-16,2016-12-16,Friday,61.00921739010048,-5456374.148667812,58.410725
2016-12-23,2016-12-23,Friday,63.45523967636994,3442092.588470459,59.292042
2016-12-30,2016-12-30,Friday,51.94964543939457,-12545945.404560566,58.260712
2017-01-06,2017-01-06,Friday,57.42259577289606,-10674026.748709679,58.917015
2017-01-13,2017-01-13,Friday,54.36522551359183,978250.5339875221,58.785755
2017-01-20,2017-01-20,Friday,54.62179047327385,9239414.744888306,58.823261
2017-01-27,2017-01-27,Friday,75.94646641881221,29597212.15988493,61.673481
2017-02-03,2017-02-03,Friday,53.523357547752404,14206248.812232018,59.704575
2017-02-10,2017-02-10,Friday,55.82368654234684,7427968.900018215,60.004604
2017-02-17,2017-02-17,Friday,62.92826710420445,13498279.376729012,60.953197
2017-02-24,2017-02-24,Friday,61.768408984116796,16373327.43096304,60.953197
2017-03-03,2017-03-03,Friday,53.52505695762062,15919255.420335293,60.604187
2017-03-10,2017-03-10,Friday,59.014774743735565,10340633.460858822,61.245594
2017-03-17,2017-03-17,Friday,57.03106725026137,5271634.486841679,61.189007
2017-03-24,2017-03-24,Friday,56.07305263228986,-9320680.108048439,61.292778
2017-03-31,2017-03-31,Friday,64.76979550266512,9946898.761975288,62.122833
2017-04-07,2017-04-07,Friday,59.78076557693988,167759.2423233986,61.953045
2017-04-21,2017-04-21,Friday,64.187478660774,-1369037.2682447433,62.632191
2017-04-28,2017-04-28,Friday,76.19915067908092,19682581.93482113,64.575302
2017-05-05,2017-05-05,Friday,72.20576519610088,18515971.99471569,65.084656
2017-05-12,2017-05-12,Friday,59.47632025207075,19485671.628347397,64.499832
2017-05-19,2017-05-19,Friday,52.03268773045024,18300399.47290659,64.214973
2017-05-26,2017-05-26,Friday,67.21049702301697,23335201.747391224,66.368416
2017-06-02,2017-06-02,Friday,72.80673996311151,18476399.253775597,68.076035
2017-06-09,2017-06-09,Friday,54.7568834635224,14514861.951648235,66.709961
2017-06-16,2017-06-16,Friday,51.62876830676267,44969880.591946125,66.406387
2017-06-23,2017-06-23,Friday,58.39878814746926,34838104.66882992,67.554276
2017-06-30,2017-06-30,Friday,44.81255890115423,4626475.140304565,65.391304
2017-07-07,2017-07-07,Friday,49.447697676881184,3165773.854649067,65.894096
2017-07-14,2017-07-14,Friday,65.26909938447825,11004748.528037548,69.043663
2017-07-21,2017-07-21,Friday,66.76804454615622,39253225.25655222,70.001816
2017-07-28,2017-07-28,Friday,57.987325703942716,26480936.8425107,69.290314
2017-08-04,2017-08-04,Friday,54.86369617525564,6200330.219119549,68.948792
2017-08-11,2017-08-11,Friday,52.486983715700916,7284821.712467194,68.77803
2017-08-18,2017-08-18,Friday,52.491143282817795,-1718687.6995077133,69.134949
2017-08-25,2017-08-25,Friday,53.969260295291555,4643433.08798027,69.449646
2017-09-01,2017-09-01,Friday,58.729700626535674,15525003.842591763,70.51783
2017-09-08,2017-09-08,Friday,57.12551230661145,5907230.419626236,70.555977
2017-09-15,2017-09-15,Friday,63.01090923979422,15065745.58568716,71.824417
2017-09-22,2017-09-22,Friday,53.45834381831496,3333246.892820835,70.966072
2017-09-29,2017-09-29,Friday,54.655146087333215,6069673.974978447,71.042374
2017-10-06,2017-10-06,Friday,64.16178354937645,16732869.407420635,72.482475
2017-10-13,2017-10-13,Friday,72.54312003564985,17194284.728522778,73.903526
2017-10-20,2017-10-20,Friday,78.64937677218775,23740423.212557793,75.16243
2017-10-27,2017-10-27,Friday,89.1637962870714,-23266051.87037754,79.931007
2017-11-03,2017-11-03,Friday,83.99880697005563,-24849338.286616325,80.245743
2017-11-10,2017-11-10,Friday,74.94474260138134,7203044.350410461,79.988243
2017-11-17,2017-11-17,Friday,60.14671775134077,10088142.787806988,78.980957
2017-11-24,2017-11-24,Friday,62.740105683201996,7288104.565000534,79.80526
2017-12-01,2017-12-01,Friday,62.21118880187444,11381567.053519726,80.763763
2017-12-08,2017-12-08,Friday,58.07043212293356,4176208.899849415,80.667915
2017-12-15,2017-12-15,Friday,65.57418284064126,11760738.476171494,83.2463
2017-12-22,2017-12-22,Friday,57.97284528402397,2306814.2698955536,81.961891
2017-12-29,2017-12-29,Friday,57.4444170927362,-291463.6114630699,81.990669
2018-01-05,2018-01-05,Friday,70.57701368674401,6505737.473466396,84.530701
2018-01-12,2018-01-12,Friday,73.95215627040196,19122051.61956644,85.882187
2018-01-19,2018-01-19,Friday,68.73371310821635,7211835.520061493,86.265594
2018-01-26,2018-01-26,Friday,80.17111000183881,3114502.1302142143,90.157143
2018-02-02,2018-02-02,Friday,56.65087497955719,-15163802.055511475,87.971733
2018-02-09,2018-02-09,Friday,46.643831925034924,-23444792.15872097,84.521103
2018-02-16,2018-02-16,Friday,55.90553502892086,22584182.80124092,88.596848
2018-02-23,2018-02-23,Friday,59.91097992003899,10513398.568678379,90.580643
2018-03-02,2018-03-02,Friday,55.00050988070122,323382.18548059464,89.608009
2018-03-09,2018-03-09,Friday,64.36701965939329,23447190.136606693,92.968887
2018-03-16,2018-03-16,Friday,55.73386416642473,4530244.413075924,91.10067
2018-03-23,2018-03-23,Friday,33.198972095194826,-40755680.01226807,83.955154
2018-04-06,2018-04-06,Friday,46.82176824270563,-683884.3023576736,86.892326
2018-04-13,2018-04-13,Friday,52.9733907656725,-9823163.792483807,89.636894
2018-04-20,2018-04-20,Friday,55.60871176782554,4251053.944787979,91.485863
2018-04-27,2018-04-27,Friday,56.81503214087789,-1379921.9303245544,92.275536
2018-05-04,2018-05-04,Friday,54.21057641445678,237762.05468273163,91.639946
2018-05-11,2018-05-11,Friday,59.898864366255744,32784178.18568611,94.085976
2018-05-18,2018-05-18,Friday,55.22809914022042,17000121.453549862,93.197762
2018-05-25,2018-05-25,Friday,60.92587011420439,17467429.22821045,95.132141
2018-06-01,2018-06-01,Friday,68.12622699915448,12745703.005215645,97.482384
2018-06-08,2018-06-08,Friday,65.08114133471626,22596057.565667152,98.294823
2018-06-15,2018-06-15,Friday,54.81771575981944,-15621867.823517323,96.84404
2018-06-22,2018-06-22,Friday,53.53347327622237,-3355589.1726408005,97.114868
2018-06-29,2018-06-29,Friday,46.63000855123252,-19824215.463421345,95.37394
2018-07-06,2018-07-06,Friday,57.03091929395643,-1731091.7997527122,97.840256
2018-07-13,2018-07-13,Friday,69.94629166500962,19083028.494683743,101.970116
2018-07-20,2018-07-20,Friday,66.75051762659194,-10217138.039472103,102.782555
2018-07-27,2018-07-27,Friday,61.41393999607584,-12437096.734531403,104.146278
2018-08-03,2018-08-03,Friday,60.60732687647437,6473268.200244904,104.494476
2018-08-10,2018-08-10,Friday,61.62577212389081,11311893.055950165,105.422966
2018-08-17,2018-08-17,Friday,54.9892490416911,-1618978.8900146484,104.449982
2018-08-24,2018-08-24,Friday,57.780171473318845,-1351719.788798809,105.246117
2018-08-31,2018-08-31,Friday,69.73928990627782,19666298.560115814,109.061783
2018-09-07,2018-09-07,Friday,49.10227329438531,15613999.313469887,105.061653
2018-09-14,2018-09-14,Friday,66.1209595015082,27505723.33204317,110.071526
2018-09-21,2018-09-21,Friday,63.67754822049516,12200680.272761822,110.935631
2018-09-28,2018-09-28,Friday,62.43979220157002,7108175.646346569,111.042427
2018-10-05,2018-10-05,Friday,48.509618968151315,2716171.9945192337,108.867607
2018-10-12,2018-10-12,Friday,45.12652761216957,-22188067.025292397,106.382088
2018-10-19,2018-10-19,Friday,44.53863238018571,-20715251.829674244,105.498566
2018-10-26,2018-10-26,Friday,44.962795230627435,-10926414.166767597,103.848022
2018-11-02,2018-11-02,Friday,45.51434404702412,761344.4105567932,103.071304
2018-11-09,2018-11-09,Friday,51.802455530715655,19747741.086283684,106.382088
2018-11-16,2018-11-16,Friday,51.11022413554536,-5097251.664410591,105.593529
2018-11-23,2018-11-23,Friday,42.15486500554741,-2308353.172097683,100.503517
2018-11-30,2018-11-30,Friday,57.48295121460444,46093886.64683342,108.128792
2018-12-07,2018-12-07,Friday,44.33989788029345,22082982.023651123,102.209938
2018-12-14,2018-12-14,Friday,46.27021181127759,-18615743.440574646,103.389809
2018-12-21,2018-12-21,Friday,34.35165654748752,-44458836.04592037,95.784027
2018-12-28,2018-12-28,Friday,43.06903452914121,-14878543.328406334,97.890251
2019-01-04,2019-01-04,Friday,47.688302957265975,-236290.78104925156,99.391899
2019-01-11,2019-01-11,Friday,49.05718789955267,17697622.397908688,100.240234
2019-01-18,2019-01-18,Friday,58.892724382368,32501877.13853836,105.027977
2019-01-25,2019-01-25,Friday,56.645120697252906,27244409.725502968,104.501427
2019-02-01,2019-02-01,Friday,46.21097388687196,21391872.496502876,100.220734
2019-02-08,2019-02-08,Friday,51.77234314213545,36742343.89126778,103.03878
2019-02-15,2019-02-15,Friday,57.80674905885487,26456778.08122921,105.525269
2019-02-22,2019-02-22,Friday,64.76855079899435,33958688.16193199,108.668922
2019-03-01,2019-03-01,Friday,67.34531799933343,20091186.299027443,110.196579
2019-03-08,2019-03-08,Friday,56.943029422045356,6512521.09551239,108.21846
2019-03-15,2019-03-15,Friday,72.25214817110987,13948030.395258427,113.506485
2019-03-22,2019-03-22,Friday,63.95940322695951,8885490.40583229,114.622833
2019-03-29,2019-03-29,Friday,64.13727238001087,9756316.18581438,115.494392
2019-04-05,2019-04-05,Friday,67.45538896623022,18992408.419029713,117.403961
2019-04-12,2019-04-12,Friday,68.95989416917409,24995569.48207283,118.441963
2019-04-26,2019-04-26,Friday,84.1490158339138,13326488.101489067,127.196594
2019-05-03,2019-05-03,Friday,67.52104856534704,490266.5375902653,126.227119
2019-05-10,2019-05-10,Friday,59.52832706615373,18133660.019069433,124.493828
2019-05-17,2019-05-17,Friday,59.383884609209424,9577917.509061337,125.878578
2019-05-24,2019-05-24,Friday,53.08470108891069,3854477.4914500713,124.07988
2019-05-31,2019-05-31,Friday,45.29469053708063,38111.45269155502,121.563683
2019-06-07,2019-06-07,Friday,62.79267217519086,24822710.039542437,129.151581
2019-06-14,2019-06-14,Friday,63.21903551630614,8042767.157938004,130.183624
2019-06-21,2019-06-21,Friday,71.13514456854305,18261377.2028203,134.626282
2019-06-28,2019-06-28,Friday,57.929972524931195,-6353744.987286568,131.667801
2019-07-05,2019-07-05,Friday,64.2645278296293,8713361.565711737,134.714737
2019-07-12,2019-07-12,Friday,67.78077430509933,14329550.1046319,136.523254
2019-07-19,2019-07-19,Friday,56.5216204536807,-10933237.661976337,134.282257
2019-07-26,2019-07-26,Friday,68.96592425516026,7315775.352510214,138.921494
2019-08-02,2019-08-02,Friday,48.96877914914125,-8608863.75512886,134.557465
2019-08-09,2019-08-09,Friday,52.184217444206794,17207948.556485653,135.353622
2019-08-16,2019-08-16,Friday,50.11410662400158,10137639.704765797,134.246216
2019-08-23,2019-08-23,Friday,43.9644525625103,-4100784.31172204,131.544113
2019-08-30,2019-08-30,Friday,53.32903945737054,11334404.101950169,135.952271
2019-09-06,2019-09-06,Friday,55.089527661575055,16139442.959106684,137.17511
2019-09-13,2019-09-13,Friday,51.071421160888086,13987888.684301615,135.419739
2019-09-20,2019-09-20,Friday,55.24390762056116,15579647.1079247,137.510391
2019-09-27,2019-09-27,Friday,49.72359718762821,2340770.1647918224,135.824051
2019-10-04,2019-10-04,Friday,51.38882788092428,6844878.097398281,136.208664
2019-10-11,2019-10-11,Friday,55.19794712915166,-7801730.813314676,137.74707
2019-10-18,2019-10-18,Friday,47.499862894779795,-11531895.7681911,135.508499
2019-10-25,2019-10-25,Friday,56.205235889678576,10173703.894292831,138.782547
2019-11-01,2019-11-01,Friday,59.58617141773619,-3473354.831202507,141.731186
2019-11-08,2019-11-08,Friday,64.05692025808759,3780435.484712124,143.940186
2019-11-15,2019-11-15,Friday,72.63515947456624,26385265.120941162,147.894684
2019-11-22,2019-11-22,Friday,71.39911548403336,18246058.041311264,148.021912
2019-11-29,2019-11-29,Friday,71.21723392488543,20372213.313078403,149.793152
2019-12-06,2019-12-06,Friday,67.66108006869776,20532275.577610254,150.159271
2019-12-13,2019-12-13,Friday,73.65946638299302,26435057.925427437,152.910126
2019-12-20,2019-12-20,Friday,75.77422055370488,13972275.981422424,155.759949
2019-12-27,2019-12-27,Friday,78.84416797184238,8944921.131716728,157.293686
2020-01-03,2020-01-03,Friday,65.79076913109752,16692524.415645838,156.95726
2020-01-10,2020-01-10,Friday,67.18186596119793,14522610.60867405,159.648727
2020-01-17,2020-01-17,Friday,74.77147298351846,21552494.961341143,165.348358
2020-01-24,2020-01-24,Friday,63.770845994094984,-2135584.2340745926,163.309952
2020-01-31,2020-01-31,Friday,65.2846330366534,14123173.101397276,168.445557
2020-02-07,2020-02-07,Friday,78.37398855074188,25585797.130390167,181.962357
2020-02-14,2020-02-14,Friday,70.969624982051,15400923.796662092,183.407059
2020-02-21,2020-02-21,Friday,54.3271022976263,7839134.178150177,177.200607
2020-02-28,2020-02-28,Friday,37.834803822620025,-36936002.611062765,160.749588
2020-03-06,2020-03-06,Friday,41.803954895379455,11628609.605344534,160.313034
2020-03-13,2020-03-13,Friday,46.50496613585546,-6865480.389358282,157.594345
2020-03-20,2020-03-20,Friday,39.83262719692652,-32227423.812707186,136.281433
2020-03-27,2020-03-27,Friday,47.40397262463523,-12983026.85900402,148.535355
2020-04-03,2020-04-03,Friday,49.357265947496586,-11863439.375867128,152.63324
2020-04-17,2020-04-17,Friday,62.62362606640923,54399691.360758305,177.210526
2020-04-24,2020-04-24,Friday,57.32125341558161,15383250.324227333,173.192032
2020-05-01,2020-05-01,Friday,55.2132043009296,11582746.357625961,173.211899
2020-05-08,2020-05-08,Friday,62.485316172137075,6764844.89828825,183.24321
2020-05-15,2020-05-15,Friday,58.63572817354329,17863490.889469147,181.735046
2020-05-22,2020-05-22,Friday,57.754377040210635,-739957.2047708035,182.589432
2020-05-29,2020-05-29,Friday,56.99088860927961,1765121.5309073925,182.33075
2020-06-05,2020-06-05,Friday,60.99509435869823,29076907.48070693,186.260925
2020-06-12,2020-06-12,Friday,55.48445767877397,17599285.776433468,186.798218
2020-06-19,2020-06-19,Friday,62.35918103411835,129687.55120229721,194.171036
2020-06-26,2020-06-26,Friday,57.646323660986845,-7556178.620849609,195.345123
2020-07-10,2020-07-10,Friday,70.05334531105464,22758211.123719215,212.598145
2020-07-17,2020-07-17,Friday,51.986867535905134,10823156.154724836,201.862274
2020-07-24,2020-07-24,Friday,47.88366067751853,-2763988.5943551064,200.290207
2020-07-31,2020-07-31,Friday,52.30132532917893,28402915.372936726,203.981583
2020-08-07,2020-08-07,Friday,56.84634549436183,53511666.912857056,211.414124
2020-08-14,2020-08-14,Friday,52.26130780574408,8178786.948349237,207.852066
2020-08-21,2020-08-21,Friday,56.62438138662298,-846815.100455761,212.46376
2020-08-28,2020-08-28,Friday,71.44263842945253,18901714.54273534,228.312271
2020-09-04,2020-09-04,Friday,48.60166306400674,13104577.791345596,213.690552
2020-09-11,2020-09-11,Friday,42.206186576464525,-21686783.29748845,203.497238
2020-09-18,2020-09-18,Friday,40.182336708404705,-16994863.580581427,199.86673
2020-09-25,2020-09-25,Friday,49.3273917458957,15363510.503986359,207.277344
2020-10-02,2020-10-02,Friday,47.428294789021436,-5770701.818140507,205.651596
2020-10-09,2020-10-09,Friday,56.66009799709225,16090107.827729702,215.246475
2020-10-16,2020-10-16,Friday,58.23868282730413,13012716.180277586,219.086426
2020-10-23,2020-10-23,Friday,53.9592738936574,1184930.5768179893,215.665375
2020-10-30,2020-10-30,Friday,39.57230643958914,-17351813.107809305,201.941315
2020-11-06,2020-11-06,Friday,61.972768379367984,13762686.028208494,223.135818
2020-11-13,2020-11-13,Friday,53.16429790685313,-9980275.895496368,215.944641
2020-11-20,2020-11-20,Friday,46.97759681489995,-15554240.522069931,210.389999
